ID,Area,Year,Income Type,Source,Period Type,State Name,Income,Income Rank,Population
135813,Garfield,2016,Per capita income,BEA,Annual,Montana,"$40,763",29,"1,310"
135815,Fallon,2016,Per capita income,BEA,Annual,Montana,"$43,814",18,"3,120"
135817,Fergus,2016,Per capita income,BEA,Annual,Montana,"$40,197",30,"11,413"
135819,Flathead,2016,Per capita income,BEA,Annual,Montana,"$42,302",23,"98,082"
135821,Daniels,2016,Per capita income,BEA,Annual,Montana,"$38,811",35,"1,755"
135823,Dawson,2016,Per capita income,BEA,Annual,Montana,"$39,379",32,"9,327"
135825,Deer Lodge,2016,Per capita income,BEA,Annual,Montana,"$37,184",40,"9,085"
135826,Cascade,2016,Per capita income,BEA,Annual,Montana,"$43,375",21,"81,755"
135829,Chouteau,2016,Per capita income,BEA,Annual,Montana,"$31,202",54,"5,759"
135831,Custer,2016,Per capita income,BEA,Annual,Montana,"$40,763",28,"11,924"
135832,Broadwater,2016,Per capita income,BEA,Annual,Montana,"$36,705",43,"5,747"
135834,Carbon,2016,Per capita income,BEA,Annual,Montana,"$42,153",25,"10,460"
135836,Carter,2016,Per capita income,BEA,Annual,Montana,"$50,296",3,"1,203"
135838,Beaverhead,2016,Per capita income,BEA,Annual,Montana,"$41,054",27,"9,401"
135840,Big Horn,2016,Per capita income,BEA,Annual,Montana,"$29,532",55,"13,343"
135842,Blaine,2016,Per capita income,BEA,Annual,Montana,"$28,671",56,"6,601"
454455,Yellowstone,2015,Per capita income,BEA,Annual,Montana,"$46,213",13,"157,048"
454461,Wheatland,2015,Per capita income,BEA,Annual,Montana,"$38,570",37,"2,110"
454464,Wibaux,2015,Per capita income,BEA,Annual,Montana,"$42,081",26,"1,130"
454467,Treasure,2015,Per capita income,BEA,Annual,Montana,"$57,013",3,697
454470,Valley,2015,Per capita income,BEA,Annual,Montana,"$42,622",24,"7,659"
454473,Teton,2015,Per capita income,BEA,Annual,Montana,"$46,200",14,"6,104"
454476,Toole,2015,Per capita income,BEA,Annual,Montana,"$36,859",41,"5,087"
454479,Stillwater,2015,Per capita income,BEA,Annual,Montana,"$44,068",19,"9,486"
454482,Sweet Grass,2015,Per capita income,BEA,Annual,Montana,"$44,619",15,"3,634"
454485,Sheridan,2015,Per capita income,BEA,Annual,Montana,"$51,250",8,"3,687"
454488,Silver Bow,2015,Per capita income,BEA,Annual,Montana,"$44,355",16,"34,622"
454491,Rosebud,2015,Per capita income,BEA,Annual,Montana,"$37,193",40,"9,398"
454494,Sanders,2015,Per capita income,BEA,Annual,Montana,"$32,258",53,"11,336"
454497,Richland,2015,Per capita income,BEA,Annual,Montana,"$59,756",1,"11,960"
454500,Roosevelt,2015,Per capita income,BEA,Annual,Montana,"$35,358",47,"11,476"
454503,Prairie,2015,Per capita income,BEA,Annual,Montana,"$41,881",28,"1,160"
454506,Ravalli,2015,Per capita income,BEA,Annual,Montana,"$37,413",39,"41,373"
454509,Powder River,2015,Per capita income,BEA,Annual,Montana,"$39,139",35,"1,773"
454512,Powell,2015,Per capita income,BEA,Annual,Montana,"$36,607",42,"6,840"
454515,Phillips,2015,Per capita income,BEA,Annual,Montana,"$36,095",45,"4,169"
454518,Pondera,2015,Per capita income,BEA,Annual,Montana,"$39,187",34,"6,184"
454521,Park,2015,Per capita income,BEA,Annual,Montana,"$44,106",18,"15,972"
454524,Petroleum,2015,Per capita income,BEA,Annual,Montana,"$57,122",2,475
454527,Missoula,2015,Per capita income,BEA,Annual,Montana,"$40,803",31,"114,181"
454530,Musselshell,2015,Per capita income,BEA,Annual,Montana,"$39,906",33,"4,582"
454533,Meagher,2015,Per capita income,BEA,Annual,Montana,"$46,327",12,"1,830"
454536,Mineral,2015,Per capita income,BEA,Annual,Montana,"$32,668",50,"4,251"
454539,McCone,2015,Per capita income,BEA,Annual,Montana,"$54,654",4,"1,683"
454542,Madison,2015,Per capita income,BEA,Annual,Montana,"$46,825",9,"7,915"
454545,Liberty,2015,Per capita income,BEA,Annual,Montana,"$33,569",48,"2,408"
454548,Lincoln,2015,Per capita income,BEA,Annual,Montana,"$32,259",52,"19,052"
454551,Lake,2015,Per capita income,BEA,Annual,Montana,"$32,464",51,"29,457"
454554,Lewis and Clark,2015,Per capita income,BEA,Annual,Montana,"$44,153",17,"66,418"
454557,Jefferson,2015,Per capita income,BEA,Annual,Montana,"$43,394",20,"11,645"
454560,Judith Basin,2015,Per capita income,BEA,Annual,Montana,"$52,234",7,"1,926"
454563,Granite,2015,Per capita income,BEA,Annual,Montana,"$36,181",44,"3,240"
454566,Hill,2015,Per capita income,BEA,Annual,Montana,"$39,061",36,"16,572"
454569,Glacier,2015,Per capita income,BEA,Annual,Montana,"$32,148",54,"13,647"
454572,Golden Valley,2015,Per capita income,BEA,Annual,Montana,"$53,667",5,827
454575,Gallatin,2015,Per capita income,BEA,Annual,Montana,"$46,337",10,"100,739"
454578,Garfield,2015,Per capita income,BEA,Annual,Montana,"$42,703",23,"1,314"
454581,Fergus,2015,Per capita income,BEA,Annual,Montana,"$38,287",38,"11,427"
454584,Flathead,2015,Per capita income,BEA,Annual,Montana,"$40,407",32,"96,165"
454587,Deer Lodge,2015,Per capita income,BEA,Annual,Montana,"$35,857",46,"9,139"
454590,Fallon,2015,Per capita income,BEA,Annual,Montana,"$46,333",11,"3,190"
454593,Daniels,2015,Per capita income,BEA,Annual,Montana,"$43,357",21,"1,760"
454596,Dawson,2015,Per capita income,BEA,Annual,Montana,"$41,234",29,"9,625"
454599,Chouteau,2015,Per capita income,BEA,Annual,Montana,"$32,859",49,"5,767"
454602,Custer,2015,Per capita income,BEA,Annual,Montana,"$40,927",30,"12,135"
454605,Carter,2015,Per capita income,BEA,Annual,Montana,"$53,182",6,"1,180"
454608,Cascade,2015,Per capita income,BEA,Annual,Montana,"$42,053",27,"82,278"
454611,Broadwater,2015,Per capita income,BEA,Annual,Montana,"$36,233",43,"5,689"
454614,Carbon,2015,Per capita income,BEA,Annual,Montana,"$43,012",22,"10,408"
454617,Big Horn,2015,Per capita income,BEA,Annual,Montana,"$29,276",55,"13,242"
454620,Blaine,2015,Per capita income,BEA,Annual,Montana,"$27,000",56,"6,577"
454626,Beaverhead,2015,Per capita income,BEA,Annual,Montana,"$42,330",25,"9,300"
136598,Sheridan,2014,Per capita income,BEA,Annual,Montana,"$53,600",4,"3,679"
136624,Silver Bow,2014,Per capita income,BEA,Annual,Montana,"$45,564",10,"34,730"
136650,Stillwater,2014,Per capita income,BEA,Annual,Montana,"$43,038",14,"9,287"
136676,Sweet Grass,2014,Per capita income,BEA,Annual,Montana,"$42,777",18,"3,666"
136702,Teton,2014,Per capita income,BEA,Annual,Montana,"$44,644",12,"6,046"
136728,Toole,2014,Per capita income,BEA,Annual,Montana,"$38,820",31,"5,135"
136754,Treasure,2014,Per capita income,BEA,Annual,Montana,"$58,214",2,696
136780,Valley,2014,Per capita income,BEA,Annual,Montana,"$41,828",23,"7,624"
136806,Wheatland,2014,Per capita income,BEA,Annual,Montana,"$35,562",40,"2,096"
136832,Wibaux,2014,Per capita income,BEA,Annual,Montana,"$42,840",17,"1,125"
136858,Yellowstone,2014,Per capita income,BEA,Annual,Montana,"$45,015",11,"155,588"
137593,Judith Basin,2014,Per capita income,BEA,Annual,Montana,"$48,290",8,"1,991"
137619,Lake,2014,Per capita income,BEA,Annual,Montana,"$31,619",48,"29,204"
137645,Lewis and Clark,2014,Per capita income,BEA,Annual,Montana,"$42,768",19,"65,904"
137671,Liberty,2014,Per capita income,BEA,Annual,Montana,"$34,292",45,"2,363"
137697,Lincoln,2014,Per capita income,BEA,Annual,Montana,"$31,145",50,"19,139"
137723,McCone,2014,Per capita income,BEA,Annual,Montana,"$51,117",7,"1,704"
137749,Madison,2014,Per capita income,BEA,Annual,Montana,"$42,016",21,"7,806"
137775,Meagher,2014,Per capita income,BEA,Annual,Montana,"$42,900",15,"1,865"
137801,Mineral,2014,Per capita income,BEA,Annual,Montana,"$31,424",49,"4,244"
137827,Missoula,2014,Per capita income,BEA,Annual,Montana,"$39,211",28,"112,681"
137853,Musselshell,2014,Per capita income,BEA,Annual,Montana,"$38,234",34,"4,604"
137879,Park,2014,Per capita income,BEA,Annual,Montana,"$42,176",20,"15,855"
137905,Petroleum,2014,Per capita income,BEA,Annual,Montana,"$54,706",3,489
137931,Phillips,2014,Per capita income,BEA,Annual,Montana,"$35,491",42,"4,186"
137957,Pondera,2014,Per capita income,BEA,Annual,Montana,"$39,180",29,"6,211"
137983,Powder River,2014,Per capita income,BEA,Annual,Montana,"$36,623",38,"1,778"
138009,Powell,2014,Per capita income,BEA,Annual,Montana,"$34,214",47,"6,906"
138035,Prairie,2014,Per capita income,BEA,Annual,Montana,"$39,008",30,"1,140"
138061,Ravalli,2014,Per capita income,BEA,Annual,Montana,"$36,063",39,"40,953"
138087,Richland,2014,Per capita income,BEA,Annual,Montana,"$65,826",1,"11,573"
138113,Roosevelt,2014,Per capita income,BEA,Annual,Montana,"$37,514",35,"11,340"
138139,Rosebud,2014,Per capita income,BEA,Annual,Montana,"$35,537",41,"9,335"
138165,Sanders,2014,Per capita income,BEA,Annual,Montana,"$29,864",53,"11,329"
138238,Beaverhead,2014,Per capita income,BEA,Annual,Montana,"$39,463",27,"9,310"
138264,Big Horn,2014,Per capita income,BEA,Annual,Montana,"$28,075",54,"13,313"
138290,Blaine,2014,Per capita income,BEA,Annual,Montana,"$27,055",55,"6,635"
138316,Broadwater,2014,Per capita income,BEA,Annual,Montana,"$35,236",43,"5,631"
138342,Carbon,2014,Per capita income,BEA,Annual,Montana,"$41,182",24,"10,413"
138368,Carter,2014,Per capita income,BEA,Annual,Montana,"$51,426",6,"1,176"
138394,Cascade,2014,Per capita income,BEA,Annual,Montana,"$40,678",26,"82,268"
138420,Chouteau,2014,Per capita income,BEA,Annual,Montana,"$30,848",52,"5,900"
138446,Custer,2014,Per capita income,BEA,Annual,Montana,"$40,934",25,"12,068"
138472,Daniels,2014,Per capita income,BEA,Annual,Montana,"$37,495",36,"1,801"
138498,Dawson,2014,Per capita income,BEA,Annual,Montana,"$42,870",16,"9,543"
138524,Deer Lodge,2014,Per capita income,BEA,Annual,Montana,"$34,305",44,"9,152"
138550,Fallon,2014,Per capita income,BEA,Annual,Montana,"$51,437",5,"3,111"
138576,Fergus,2014,Per capita income,BEA,Annual,Montana,"$37,361",37,"11,433"
138602,Flathead,2014,Per capita income,BEA,Annual,Montana,"$38,544",32,"94,726"
138628,Gallatin,2014,Per capita income,BEA,Annual,Montana,"$44,553",13,"97,276"
138654,Garfield,2014,Per capita income,BEA,Annual,Montana,"$41,182",24,"1,308"
138680,Glacier,2014,Per capita income,BEA,Annual,Montana,"$30,985",51,"13,698"
138706,Golden Valley,2014,Per capita income,BEA,Annual,Montana,"$48,079",9,852
138732,Granite,2014,Per capita income,BEA,Annual,Montana,"$34,237",46,"3,215"
138758,Hill,2014,Per capita income,BEA,Annual,Montana,"$38,439",33,"16,599"
138784,Jefferson,2014,Per capita income,BEA,Annual,Montana,"$41,966",22,"11,552"
138930,Musselshell,2013,Per capita income,BEA,Annual,Montana,"$35,704",42,"4,637"
138948,Park,2013,Per capita income,BEA,Annual,Montana,"$40,713",23,"15,641"
138966,Petroleum,2013,Per capita income,BEA,Annual,Montana,"$48,559",6,506
138984,Phillips,2013,Per capita income,BEA,Annual,Montana,"$38,429",33,"4,163"
139002,Pondera,2013,Per capita income,BEA,Annual,Montana,"$39,659",28,"6,247"
139020,Powder River,2013,Per capita income,BEA,Annual,Montana,"$36,597",40,"1,751"
139038,Powell,2013,Per capita income,BEA,Annual,Montana,"$31,474",50,"6,965"
139056,Prairie,2013,Per capita income,BEA,Annual,Montana,"$35,509",43,"1,171"
139074,Ravalli,2013,Per capita income,BEA,Annual,Montana,"$35,254",45,"40,767"
139092,Richland,2013,Per capita income,BEA,Annual,Montana,"$63,380",1,"11,180"
139110,Roosevelt,2013,Per capita income,BEA,Annual,Montana,"$37,248",38,"11,122"
139128,Rosebud,2013,Per capita income,BEA,Annual,Montana,"$34,615",46,"9,307"
139146,Sanders,2013,Per capita income,BEA,Annual,Montana,"$28,943",55,"11,323"
139164,Sheridan,2013,Per capita income,BEA,Annual,Montana,"$62,916",2,"3,652"
139182,Silver Bow,2013,Per capita income,BEA,Annual,Montana,"$47,872",7,"34,536"
139200,Stillwater,2013,Per capita income,BEA,Annual,Montana,"$40,935",22,"9,301"
139218,Sweet Grass,2013,Per capita income,BEA,Annual,Montana,"$40,401",25,"3,674"
139236,Teton,2013,Per capita income,BEA,Annual,Montana,"$44,201",13,"6,063"
139254,Toole,2013,Per capita income,BEA,Annual,Montana,"$44,896",10,"5,127"
139272,Treasure,2013,Per capita income,BEA,Annual,Montana,"$56,444",3,700
139290,Valley,2013,Per capita income,BEA,Annual,Montana,"$43,256",15,"7,627"
139308,Wheatland,2013,Per capita income,BEA,Annual,Montana,"$32,953",48,"2,131"
139326,Wibaux,2013,Per capita income,BEA,Annual,Montana,"$42,104",18,"1,128"
139344,Yellowstone,2013,Per capita income,BEA,Annual,Montana,"$43,086",16,"154,040"
140146,Beaverhead,2013,Per capita income,BEA,Annual,Montana,"$37,315",37,"9,288"
140164,Big Horn,2013,Per capita income,BEA,Annual,Montana,"$27,475",56,"13,113"
140182,Blaine,2013,Per capita income,BEA,Annual,Montana,"$30,560",52,"6,574"
140200,Broadwater,2013,Per capita income,BEA,Annual,Montana,"$35,287",44,"5,670"
140218,Carbon,2013,Per capita income,BEA,Annual,Montana,"$39,523",31,"10,312"
140236,Carter,2013,Per capita income,BEA,Annual,Montana,"$44,779",11,"1,165"
140254,Cascade,2013,Per capita income,BEA,Annual,Montana,"$39,140",32,"82,367"
140273,Chouteau,2013,Per capita income,BEA,Annual,Montana,"$36,910",39,"5,863"
140291,Custer,2013,Per capita income,BEA,Annual,Montana,"$39,633",29,"11,917"
140309,Daniels,2013,Per capita income,BEA,Annual,Montana,"$41,832",19,"1,788"
140327,Dawson,2013,Per capita income,BEA,Annual,Montana,"$40,447",24,"9,399"
140345,Deer Lodge,2013,Per capita income,BEA,Annual,Montana,"$33,447",47,"9,280"
140363,Fallon,2013,Per capita income,BEA,Annual,Montana,"$52,201",4,"3,045"
140381,Fergus,2013,Per capita income,BEA,Annual,Montana,"$38,263",34,"11,524"
140399,Flathead,2013,Per capita income,BEA,Annual,Montana,"$37,734",35,"92,973"
140418,Gallatin,2013,Per capita income,BEA,Annual,Montana,"$42,407",17,"94,647"
140437,Garfield,2013,Per capita income,BEA,Annual,Montana,"$43,712",14,"1,283"
140455,Glacier,2013,Per capita income,BEA,Annual,Montana,"$31,726",49,"13,793"
140473,Golden Valley,2013,Per capita income,BEA,Annual,Montana,"$46,869",8,858
140491,Granite,2013,Per capita income,BEA,Annual,Montana,"$35,946",41,"3,131"
140509,Hill,2013,Per capita income,BEA,Annual,Montana,"$40,326",26,"16,605"
140527,Jefferson,2013,Per capita income,BEA,Annual,Montana,"$40,938",21,"11,497"
140545,Judith Basin,2013,Per capita income,BEA,Annual,Montana,"$45,405",9,"2,012"
140563,Lake,2013,Per capita income,BEA,Annual,Montana,"$29,816",53,"29,078"
140581,Lewis and Clark,2013,Per capita income,BEA,Annual,Montana,"$41,121",20,"65,346"
140600,Liberty,2013,Per capita income,BEA,Annual,Montana,"$44,232",12,"2,374"
140618,Lincoln,2013,Per capita income,BEA,Annual,Montana,"$29,498",54,"19,412"
140636,McCone,2013,Per capita income,BEA,Annual,Montana,"$49,661",5,"1,707"
140654,Madison,2013,Per capita income,BEA,Annual,Montana,"$40,268",27,"7,698"
140672,Meagher,2013,Per capita income,BEA,Annual,Montana,"$39,612",30,"1,921"
140690,Mineral,2013,Per capita income,BEA,Annual,Montana,"$31,334",51,"4,272"
140708,Missoula,2013,Per capita income,BEA,Annual,Montana,"$37,486",36,"111,731"
135506,Wibaux,2012,Per capita income,BEA,Annual,Montana,"$42,897",12,"1,056"
135509,Yellowstone,2012,Per capita income,BEA,Annual,Montana,"$43,759",11,"151,917"
135512,Valley,2012,Per capita income,BEA,Annual,Montana,"$41,983",15,"7,497"
135515,Wheatland,2012,Per capita income,BEA,Annual,Montana,"$32,792",47,"2,100"
135518,Toole,2012,Per capita income,BEA,Annual,Montana,"$41,944",16,"5,231"
135521,Treasure,2012,Per capita income,BEA,Annual,Montana,"$51,880",5,732
135524,Sweet Grass,2012,Per capita income,BEA,Annual,Montana,"$38,943",27,"3,598"
135527,Teton,2012,Per capita income,BEA,Annual,Montana,"$45,589",8,"6,070"
135530,Silver Bow,2012,Per capita income,BEA,Annual,Montana,"$50,890",6,"34,484"
135533,Stillwater,2012,Per capita income,BEA,Annual,Montana,"$41,427",20,"9,199"
135536,Sanders,2012,Per capita income,BEA,Annual,Montana,"$28,294",54,"11,371"
135539,Sheridan,2012,Per capita income,BEA,Annual,Montana,"$55,160",3,"3,579"
135542,Roosevelt,2012,Per capita income,BEA,Annual,Montana,"$36,242",37,"10,891"
135545,Rosebud,2012,Per capita income,BEA,Annual,Montana,"$35,345",43,"9,371"
135548,Ravalli,2012,Per capita income,BEA,Annual,Montana,"$35,508",42,"40,625"
135551,Richland,2012,Per capita income,BEA,Annual,Montana,"$60,973",1,"10,805"
135554,Powell,2012,Per capita income,BEA,Annual,Montana,"$30,494",51,"7,087"
135557,Prairie,2012,Per capita income,BEA,Annual,Montana,"$38,725",28,"1,154"
135560,Pondera,2012,Per capita income,BEA,Annual,Montana,"$38,708",29,"6,182"
135563,Powder River,2012,Per capita income,BEA,Annual,Montana,"$33,229",45,"1,758"
135566,Petroleum,2012,Per capita income,BEA,Annual,Montana,"$44,827",10,509
135569,Phillips,2012,Per capita income,BEA,Annual,Montana,"$37,640",35,"4,120"
135572,Musselshell,2012,Per capita income,BEA,Annual,Montana,"$35,867",41,"4,682"
135575,Park,2012,Per capita income,BEA,Annual,Montana,"$40,335",23,"15,574"
135578,Mineral,2012,Per capita income,BEA,Annual,Montana,"$30,889",50,"4,169"
135581,Missoula,2012,Per capita income,BEA,Annual,Montana,"$38,046",32,"111,077"
135584,Madison,2012,Per capita income,BEA,Annual,Montana,"$38,316",31,"7,723"
135587,Meagher,2012,Per capita income,BEA,Annual,Montana,"$39,591",26,"1,903"
135590,Lincoln,2012,Per capita income,BEA,Annual,Montana,"$29,174",53,"19,478"
135593,McCone,2012,Per capita income,BEA,Annual,Montana,"$41,174",21,"1,698"
135596,Lewis and Clark,2012,Per capita income,BEA,Annual,Montana,"$45,083",9,"64,857"
135599,Liberty,2012,Per capita income,BEA,Annual,Montana,"$35,289",44,"2,397"
135602,Judith Basin,2012,Per capita income,BEA,Annual,Montana,"$42,726",13,"2,023"
135605,Lake,2012,Per capita income,BEA,Annual,Montana,"$30,303",52,"29,025"
135608,Hill,2012,Per capita income,BEA,Annual,Montana,"$40,256",24,"16,435"
135611,Jefferson,2012,Per capita income,BEA,Annual,Montana,"$41,544",19,"11,382"
135614,Golden Valley,2012,Per capita income,BEA,Annual,Montana,"$45,833",7,842
135617,Granite,2012,Per capita income,BEA,Annual,Montana,"$36,234",38,"3,108"
135620,Garfield,2012,Per capita income,BEA,Annual,Montana,"$36,746",36,"1,265"
135623,Glacier,2012,Per capita income,BEA,Annual,Montana,"$32,184",49,"13,659"
135626,Flathead,2012,Per capita income,BEA,Annual,Montana,"$37,745",33,"91,616"
135629,Gallatin,2012,Per capita income,BEA,Annual,Montana,"$41,584",18,"92,600"
135632,Fallon,2012,Per capita income,BEA,Annual,Montana,"$51,968",4,"3,026"
135635,Fergus,2012,Per capita income,BEA,Annual,Montana,"$37,662",34,"11,450"
135638,Dawson,2012,Per capita income,BEA,Annual,Montana,"$41,705",17,"9,247"
135641,Deer Lodge,2012,Per capita income,BEA,Annual,Montana,"$33,224",46,"9,223"
135644,Custer,2012,Per capita income,BEA,Annual,Montana,"$38,556",30,"11,839"
135647,Daniels,2012,Per capita income,BEA,Annual,Montana,"$58,496",2,"1,783"
135650,Cascade,2012,Per capita income,BEA,Annual,Montana,"$39,862",25,"81,767"
135653,Chouteau,2012,Per capita income,BEA,Annual,Montana,"$35,894",40,"5,936"
135656,Carbon,2012,Per capita income,BEA,Annual,Montana,"$40,370",22,"10,124"
135659,Carter,2012,Per capita income,BEA,Annual,Montana,"$42,476",14,"1,176"
135662,Blaine,2012,Per capita income,BEA,Annual,Montana,"$27,717",56,"6,643"
135665,Broadwater,2012,Per capita income,BEA,Annual,Montana,"$32,293",48,"5,749"
135668,Beaverhead,2012,Per capita income,BEA,Annual,Montana,"$35,932",39,"9,351"
135671,Big Horn,2012,Per capita income,BEA,Annual,Montana,"$28,025",55,"12,994"
135294,Wibaux,2011,Per capita income,BEA,Annual,Montana,"$37,638",26,989
135297,Yellowstone,2011,Per capita income,BEA,Annual,Montana,"$40,682",12,"149,865"
135300,Valley,2011,Per capita income,BEA,Annual,Montana,"$37,757",24,"7,476"
